W,L,H,Er,Cond,T,TanD
2.67e-05,0.000782,0.000134,13.0,60000000.0,5e-07,0.001
1.33e-06,0.0005,8.4e-05,12.5,60000000.0,5e-07,0.001
1.36e-05,0.000819,5.4e-05,9.5,60000000.0,5e-07,0.001
0.0178,1.7e-05,0.000282,12.0,60000000.0,5e-07,0.001
3.86e-06,0.000999,9.7e-05,12.0,60000000.0,5e-07,0.001
5.11e-05,0.000739,0.000102,12.0,60000000.0,5e-07,0.001
9.11e-05,0.000256,0.000288,11.0,60000000.0,5e-07,0.001
6.64e-06,0.000778,0.00021,13.0,60000000.0,5e-07,0.001
8.16e-05,0.000161,0.000205,9.0,60000000.0,5e-07,0.001
2.22e-05,3.5e-05,0.000222,12.5,60000000.0,5e-07,0.001
4.23e-05,0.00028,6.7e-05,12.0,60000000.0,5e-07,0.001
0.000196,0.000674,7.8e-05,12.5,60000000.0,5e-07,0.001
0.00581,0.000561,0.000291,10.0,60000000.0,5e-07,0.001
1.52e-05,4e-05,9.6e-05,13.5,60000000.0,5e-07,0.001
3.79e-05,0.000578,0.00019,12.5,60000000.0,5e-07,0.001
1.34e-05,0.000753,0.000267,11.5,60000000.0,5e-07,0.001
2.72e-05,0.000883,0.000272,13.5,60000000.0,5e-07,0.001
0.00134,0.000236,0.000169,11.0,60000000.0,5e-07,0.001
0.00357,0.000238,0.000113,11.5,60000000.0,5e-07,0.001
0.0177,0.000366,0.000281,11.5,60000000.0,5e-07,0.001
0.000113,0.000263,7.1e-05,12.5,60000000.0,5e-07,0.001
0.00229,0.000524,0.000288,13.0,60000000.0,5e-07,0.001
0.000553,0.000277,0.000277,13.0,60000000.0,5e-07,0.001
0.000176,0.000362,0.00014,9.0,60000000.0,5e-07,0.001
0.000218,0.000313,0.000274,10.0,60000000.0,5e-07,0.001
0.0096,8.3e-05,9.6e-05,9.5,60000000.0,5e-07,0.001
0.000241,6.1e-05,0.000152,12.5,60000000.0,5e-07,0.001
0.00372,0.000413,5.9e-05,12.0,60000000.0,5e-07,0.001
0.0012,0.000901,6e-05,13.0,60000000.0,5e-07,0.001
6.3e-05,0.000432,0.000251,12.0,60000000.0,5e-07,0.001
0.000262,4.7e-05,0.000208,11.5,60000000.0,5e-07,0.001
3.99e-06,0.000786,0.0002,13.5,60000000.0,5e-07,0.001
0.000231,0.000512,5.8e-05,10.5,60000000.0,5e-07,0.001
9.83e-06,0.000676,0.000247,10.0,60000000.0,5e-07,0.001
8.54e-06,0.000642,0.00027,12.5,60000000.0,5e-07,0.001
0.00163,0.00027,6.5e-05,10.5,60000000.0,5e-07,0.001
0.00873,0.000395,0.000276,13.0,60000000.0,5e-07,0.001
3.42e-05,0.000815,0.000272,13.5,60000000.0,5e-07,0.001
0.00171,0.000315,0.000215,10.0,60000000.0,5e-07,0.001
6.78e-05,0.000984,0.00027,13.0,60000000.0,5e-07,0.001
0.000212,0.000829,6.7e-05,12.5,60000000.0,5e-07,0.001
7.15e-05,0.000642,0.000226,10.0,60000000.0,5e-07,0.001
4.49e-06,0.000709,0.000142,12.0,60000000.0,5e-07,0.001
0.00292,0.000475,0.000292,10.5,60000000.0,5e-07,0.001
0.00583,0.000558,0.000232,10.0,60000000.0,5e-07,0.001
8.06e-05,8.8e-05,6.4e-05,13.0,60000000.0,5e-07,0.001
0.00649,0.000155,0.000163,13.5,60000000.0,5e-07,0.001
0.000131,2.3e-05,5.2e-05,12.5,60000000.0,5e-07,0.001
0.00292,0.000622,0.000232,14.0,60000000.0,5e-07,0.001
0.000126,0.000825,0.000252,10.0,60000000.0,5e-07,0.001
0.003,0.000791,9.5e-05,12.5,60000000.0,5e-07,0.001
1.03e-05,0.000682,0.000163,10.5,60000000.0,5e-07,0.001
0.0054,0.000575,0.000215,13.0,60000000.0,5e-07,0.001
1.21e-05,8.5e-05,9.6e-05,10.0,60000000.0,5e-07,0.001
0.00149,0.00068,0.000118,10.5,60000000.0,5e-07,0.001
3.42e-06,0.000825,0.000272,9.0,60000000.0,5e-07,0.001
0.00279,0.000316,7e-05,10.0,60000000.0,5e-07,0.001
2.15e-05,0.000112,0.000108,13.5,60000000.0,5e-07,0.001
0.00117,0.000216,0.000185,10.5,60000000.0,5e-07,0.001
0.000116,0.000995,0.000232,11.5,60000000.0,5e-07,0.001
0.00537,0.000723,0.000135,9.0,60000000.0,5e-07,0.001
0.00977,0.000447,0.000123,11.0,60000000.0,5e-07,0.001
0.0155,0.000282,0.000155,9.5,60000000.0,5e-07,0.001
0.00169,0.000264,0.000134,10.0,60000000.0,5e-07,0.001
7.4e-05,0.000729,0.000234,13.5,60000000.0,5e-07,0.001
1.65e-05,0.000632,0.000261,12.5,60000000.0,5e-07,0.001
0.00271,0.000695,0.000215,10.0,60000000.0,5e-07,0.001
5.98e-05,0.000329,0.000189,13.0,60000000.0,5e-07,0.001
0.0215,0.000663,0.000215,12.0,60000000.0,5e-07,0.001
3.58e-06,0.000587,0.000226,9.5,60000000.0,5e-07,0.001
0.000402,0.00049,0.000101,13.5,60000000.0,5e-07,0.001
0.00221,8.3e-05,7e-05,10.0,60000000.0,5e-07,0.001
0.00146,0.000932,0.000292,10.5,60000000.0,5e-07,0.001
7.11e-06,0.000302,0.000283,11.5,60000000.0,5e-07,0.001
1.21e-05,0.000839,0.000242,11.0,60000000.0,5e-07,0.001
0.000494,5.7e-05,0.000124,14.0,60000000.0,5e-07,0.001
0.000628,0.00014,7.9e-05,12.0,60000000.0,5e-07,0.001
1.27e-05,0.000796,0.000202,13.5,60000000.0,5e-07,0.001
2.08e-05,0.000802,0.000131,10.0,60000000.0,5e-07,0.001
0.000141,0.000727,0.000223,10.5,60000000.0,5e-07,0.001
0.000199,0.000454,0.000251,13.5,60000000.0,5e-07,0.001
0.000874,0.000153,0.00011,11.0,60000000.0,5e-07,0.001
7.03e-05,0.000805,0.00028,9.5,60000000.0,5e-07,0.001
0.000112,0.000242,5.6e-05,12.0,60000000.0,5e-07,0.001
0.00757,0.000982,0.000151,12.0,60000000.0,5e-07,0.001
0.000154,4.1e-05,0.000154,10.5,60000000.0,5e-07,0.001
0.00214,0.000508,0.000135,11.0,60000000.0,5e-07,0.001
1.03e-05,9.2e-05,0.000164,10.5,60000000.0,5e-07,0.001
7.6e-05,0.000908,7.6e-05,11.0,60000000.0,5e-07,0.001
2.26e-06,0.000807,0.000226,10.5,60000000.0,5e-07,0.001
0.00116,0.00083,0.000231,13.5,60000000.0,5e-07,0.001
0.00207,0.00099,0.00026,13.5,60000000.0,5e-07,0.001
1.17e-05,0.000833,9.3e-05,13.0,60000000.0,5e-07,0.001
0.00111,0.000602,0.000221,13.5,60000000.0,5e-07,0.001
4.92e-05,0.000577,0.000196,10.0,60000000.0,5e-07,0.001
0.00059,0.000504,0.000235,10.5,60000000.0,5e-07,0.001
0.00281,0.000139,0.000141,10.0,60000000.0,5e-07,0.001
0.000189,0.000274,0.0003,12.0,60000000.0,5e-07,0.001
6.68e-05,0.000852,0.000266,11.0,60000000.0,5e-07,0.001
0.00373,0.000845,0.000187,12.5,60000000.0,5e-07,0.001
0.000301,0.00084,6e-05,9.5,60000000.0,5e-07,0.001
0.00912,0.000164,0.000182,12.5,60000000.0,5e-07,0.001
0.00315,0.000193,0.000158,10.0,60000000.0,5e-07,0.001
5.95e-05,0.00098,0.000237,9.0,60000000.0,5e-07,0.001
0.000929,6.4e-05,0.000117,10.0,60000000.0,5e-07,0.001
0.00133,0.00039,0.000167,12.0,60000000.0,5e-07,0.001
4.81e-06,0.00093,0.000152,9.5,60000000.0,5e-07,0.001
2.15e-06,0.000716,0.000215,10.5,60000000.0,5e-07,0.001
0.00136,0.000111,0.000171,11.5,60000000.0,5e-07,0.001
0.00306,0.000569,0.000193,10.0,60000000.0,5e-07,0.001
0.000892,0.000946,0.000178,13.0,60000000.0,5e-07,0.001
4.03e-05,1.8e-05,0.000254,11.0,60000000.0,5e-07,0.001
2.03e-06,3.3e-05,0.000203,12.0,60000000.0,5e-07,0.001
0.000553,0.000641,0.000175,9.0,60000000.0,5e-07,0.001
0.00808,0.000532,0.000203,13.5,60000000.0,5e-07,0.001
0.000967,0.000465,0.000243,12.5,60000000.0,5e-07,0.001
6.74e-05,0.00078,0.000213,9.5,60000000.0,5e-07,0.001
6.33e-05,0.000237,0.000252,10.0,60000000.0,5e-07,0.001
0.00111,0.000283,0.000222,9.0,60000000.0,5e-07,0.001
2.39e-05,0.00073,0.000239,14.0,60000000.0,5e-07,0.001
0.000585,0.000442,0.000185,11.5,60000000.0,5e-07,0.001
0.00426,0.000115,0.000107,12.5,60000000.0,5e-07,0.001
1.28e-05,0.000866,0.000203,10.0,60000000.0,5e-07,0.001
0.0205,0.000339,0.000205,9.5,60000000.0,5e-07,0.001
9.16e-05,0.000546,0.00023,11.0,60000000.0,5e-07,0.001
0.00235,0.000487,0.000296,12.5,60000000.0,5e-07,0.001
7.78e-05,0.000622,9.8e-05,11.0,60000000.0,5e-07,0.001
0.000632,9.8e-05,0.0002,10.5,60000000.0,5e-07,0.001
0.00023,0.000557,0.00023,13.0,60000000.0,5e-07,0.001
0.0149,6e-05,0.000297,10.5,60000000.0,5e-07,0.001
0.00651,0.000673,0.000259,11.5,60000000.0,5e-07,0.001
0.000932,0.00021,0.000234,11.0,60000000.0,5e-07,0.001
0.000276,0.000171,5.5e-05,9.0,60000000.0,5e-07,0.001
9.35e-07,0.000565,5.9e-05,10.5,60000000.0,5e-07,0.001
0.00193,0.000303,0.000193,14.0,60000000.0,5e-07,0.001
0.0158,0.000365,0.000251,10.5,60000000.0,5e-07,0.001
0.000845,0.000492,0.000134,9.0,60000000.0,5e-07,0.001
0.00365,0.000949,0.00029,13.5,60000000.0,5e-07,0.001
2.08e-06,0.000744,0.000208,12.5,60000000.0,5e-07,0.001
0.000251,4.5e-05,0.000126,11.0,60000000.0,5e-07,0.001
0.000382,0.000638,0.000152,13.5,60000000.0,5e-07,0.001
0.0059,0.000433,5.9e-05,9.5,60000000.0,5e-07,0.001
5.41e-05,0.000203,0.000271,11.5,60000000.0,5e-07,0.001
0.000545,0.000506,0.000137,13.0,60000000.0,5e-07,0.001
0.000241,0.000856,0.000121,9.0,60000000.0,5e-07,0.001
6.63e-06,6.2e-05,0.000264,13.0,60000000.0,5e-07,0.001
1.21e-05,0.000621,0.000192,9.5,60000000.0,5e-07,0.001
0.000344,3.1e-05,0.000217,11.0,60000000.0,5e-07,0.001
2.23e-05,0.000164,0.000141,10.5,60000000.0,5e-07,0.001
0.000557,0.000561,0.000279,14.0,60000000.0,5e-07,0.001
0.00101,0.000632,0.000254,9.5,60000000.0,5e-07,0.001
0.00277,0.000906,0.000277,11.0,60000000.0,5e-07,0.001
1.66e-05,0.000781,0.000105,11.5,60000000.0,5e-07,0.001
6.48e-05,0.000858,0.000258,12.0,60000000.0,5e-07,0.001
6.52e-06,3e-05,0.00013,11.0,60000000.0,5e-07,0.001
0.00249,0.00011,0.000125,12.0,60000000.0,5e-07,0.001
9.82e-05,0.000321,7.8e-05,13.5,60000000.0,5e-07,0.001
0.00548,0.000691,6.9e-05,12.0,60000000.0,5e-07,0.001
8.06e-06,9.5e-05,6.4e-05,13.5,60000000.0,5e-07,0.001
0.00221,0.000981,0.000111,13.5,60000000.0,5e-07,0.001
1.75e-05,0.000901,0.000139,9.5,60000000.0,5e-07,0.001
0.0271,0.000604,0.000271,13.0,60000000.0,5e-07,0.001
0.000324,0.000789,0.000129,11.0,60000000.0,5e-07,0.001
1.98e-05,0.000286,9.9e-05,13.0,60000000.0,5e-07,0.001
1.66e-06,0.00054,0.000132,13.0,60000000.0,5e-07,0.001
0.00154,0.000322,0.000154,9.0,60000000.0,5e-07,0.001
0.00023,0.000502,0.00029,14.0,60000000.0,5e-07,0.001
3.11e-06,0.000518,7.8e-05,10.0,60000000.0,5e-07,0.001
0.000261,0.000271,0.000131,11.0,60000000.0,5e-07,0.001
8.6e-05,0.000967,8.6e-05,9.0,60000000.0,5e-07,0.001
0.000537,7e-05,0.000269,9.5,60000000.0,5e-07,0.001
8.42e-06,0.000783,0.000106,14.0,60000000.0,5e-07,0.001
0.000115,0.000964,0.00029,14.0,60000000.0,5e-07,0.001
0.000182,0.000763,0.000182,14.0,60000000.0,5e-07,0.001
3.11e-05,0.00018,7.8e-05,10.0,60000000.0,5e-07,0.001
0.0136,0.000529,0.000272,11.5,60000000.0,5e-07,0.001
4.23e-06,0.000849,0.000212,11.5,60000000.0,5e-07,0.001
0.00156,0.000313,0.000197,10.0,60000000.0,5e-07,0.001
0.000756,0.000373,0.000239,9.0,60000000.0,5e-07,0.001
0.0107,0.000454,0.000169,9.5,60000000.0,5e-07,0.001
0.0042,0.000322,0.000265,12.0,60000000.0,5e-07,0.001
5.41e-05,0.000457,0.000136,10.5,60000000.0,5e-07,0.001
0.00031,0.00089,9.8e-05,9.0,60000000.0,5e-07,0.001
0.000249,0.000513,0.000125,11.5,60000000.0,5e-07,0.001
9.72e-06,1.4e-05,0.000154,10.0,60000000.0,5e-07,0.001
6.7e-05,0.000523,0.000212,9.5,60000000.0,5e-07,0.001
5.93e-06,0.00026,0.000149,13.5,60000000.0,5e-07,0.001
0.000593,0.0004,0.000149,11.5,60000000.0,5e-07,0.001
2.49e-06,0.000969,9.9e-05,10.0,60000000.0,5e-07,0.001
0.000149,0.000218,0.000297,13.5,60000000.0,5e-07,0.001
3.27e-05,0.000165,0.000164,10.5,60000000.0,5e-07,0.001
1.19e-06,0.000523,7.5e-05,12.5,60000000.0,5e-07,0.001
9.2e-05,0.000519,0.000291,10.5,60000000.0,5e-07,0.001
0.000259,0.000464,0.000259,11.0,60000000.0,5e-07,0.001
3.35e-05,9.5e-05,0.000266,12.0,60000000.0,5e-07,0.001
4.68e-05,0.000184,0.000148,10.5,60000000.0,5e-07,0.001
0.00153,0.000781,0.000243,14.0,60000000.0,5e-07,0.001
0.00341,2.5e-05,6.8e-05,11.0,60000000.0,5e-07,0.001
2.91e-05,0.000888,9.2e-05,14.0,60000000.0,5e-07,0.001
9.27e-05,0.000929,0.000185,14.0,60000000.0,5e-07,0.001
0.00392,0.000913,0.000124,9.5,60000000.0,5e-07,0.001
4.93e-05,0.000868,0.000247,13.0,60000000.0,5e-07,0.001
4.61e-06,0.000722,7.3e-05,10.0,60000000.0,5e-07,0.001
0.000443,0.000831,0.00014,10.0,60000000.0,5e-07,0.001
2.51e-05,0.000738,0.000126,11.0,60000000.0,5e-07,0.001
0.00295,0.000378,7.4e-05,12.5,60000000.0,5e-07,0.001
4.99e-05,0.000924,0.00025,9.5,60000000.0,5e-07,0.001
0.0155,0.000407,0.000246,9.5,60000000.0,5e-07,0.001
0.000787,0.000637,0.000157,12.5,60000000.0,5e-07,0.001
3.51e-05,0.000858,0.000111,12.5,60000000.0,5e-07,0.001
0.000329,0.000451,0.000165,9.0,60000000.0,5e-07,0.001
0.00715,0.000136,0.000226,9.0,60000000.0,5e-07,0.001
2.01e-06,9.1e-05,0.000201,12.5,60000000.0,5e-07,0.001
0.0206,0.000344,0.000206,14.0,60000000.0,5e-07,0.001
0.0147,0.000594,0.000147,9.0,60000000.0,5e-07,0.001
0.00961,0.000818,0.000121,13.0,60000000.0,5e-07,0.001
0.00413,0.000682,5.2e-05,12.0,60000000.0,5e-07,0.001
0.0122,0.000319,0.000244,12.0,60000000.0,5e-07,0.001
0.000224,0.000196,0.000178,12.0,60000000.0,5e-07,0.001
3.23e-06,0.000818,0.000162,12.0,60000000.0,5e-07,0.001
6.97e-05,0.000606,0.000139,11.5,60000000.0,5e-07,0.001
0.0002,0.000393,0.000252,12.0,60000000.0,5e-07,0.001
5.25e-06,0.000934,0.000263,10.5,60000000.0,5e-07,0.001
0.000187,7.4e-05,0.000297,14.0,60000000.0,5e-07,0.001
0.000115,0.000423,0.000145,9.5,60000000.0,5e-07,0.001
5.41e-05,0.000175,0.000136,12.5,60000000.0,5e-07,0.001
0.000962,0.000389,0.000192,13.0,60000000.0,5e-07,0.001
2.85e-05,0.000402,0.00018,13.0,60000000.0,5e-07,0.001
0.000162,0.000555,0.000102,14.0,60000000.0,5e-07,0.001
8.18e-07,0.00068,6.5e-05,11.5,60000000.0,5e-07,0.001
4.27e-05,0.000349,0.000135,10.5,60000000.0,5e-07,0.001
0.000103,0.000481,8.2e-05,10.0,60000000.0,5e-07,0.001
7.8e-07,0.000183,7.8e-05,12.5,60000000.0,5e-07,0.001
0.000842,0.000268,0.000106,9.0,60000000.0,5e-07,0.001
0.00094,0.000291,0.000236,13.5,60000000.0,5e-07,0.001
0.0177,0.000706,0.00028,14.0,60000000.0,5e-07,0.001
0.0177,0.000231,0.000281,11.0,60000000.0,5e-07,0.001
2.55e-06,0.000626,6.4e-05,13.0,60000000.0,5e-07,0.001
1.3e-05,0.000584,0.000259,13.5,60000000.0,5e-07,0.001
0.0061,0.0006,0.000243,9.0,60000000.0,5e-07,0.001
0.000483,1.1e-05,0.000242,13.5,60000000.0,5e-07,0.001
0.000296,0.000669,0.000235,14.0,60000000.0,5e-07,0.001
0.000217,0.000475,0.000137,14.0,60000000.0,5e-07,0.001
0.00763,0.000816,9.6e-05,13.0,60000000.0,5e-07,0.001
2.3e-05,0.000169,0.00023,10.0,60000000.0,5e-07,0.001
0.000717,0.000192,0.000143,14.0,60000000.0,5e-07,0.001
0.00112,0.000739,0.000281,12.5,60000000.0,5e-07,0.001
1.24e-05,0.000703,0.000156,9.0,60000000.0,5e-07,0.001
6.97e-05,0.000776,0.000175,13.5,60000000.0,5e-07,0.001
9.23e-05,0.000115,0.000292,13.0,60000000.0,5e-07,0.001
0.00149,0.000411,0.000118,11.0,60000000.0,5e-07,0.001
3.17e-05,8.4e-05,0.000252,9.0,60000000.0,5e-07,0.001
1.69e-05,7.6e-05,0.000213,11.5,60000000.0,5e-07,0.001
2.37e-05,3.6e-05,0.000237,9.0,60000000.0,5e-07,0.001
4.64e-06,0.000739,0.000293,10.0,60000000.0,5e-07,0.001
1.04e-06,0.00028,0.000104,11.0,60000000.0,5e-07,0.001
0.000276,0.000822,0.000174,10.0,60000000.0,5e-07,0.001
0.000162,0.000834,0.000162,13.5,60000000.0,5e-07,0.001
2.76e-05,6.2e-05,5.5e-05,9.0,60000000.0,5e-07,0.001
0.0133,0.000247,0.000265,11.5,60000000.0,5e-07,0.001
0.00346,0.000609,0.000218,9.5,60000000.0,5e-07,0.001
0.0067,0.000517,6.7e-05,13.0,60000000.0,5e-07,0.001
0.00062,0.000259,0.000247,14.0,60000000.0,5e-07,0.001
1.3e-05,0.000268,0.000164,9.5,60000000.0,5e-07,0.001
0.000612,0.00065,9.7e-05,13.5,60000000.0,5e-07,0.001
1.89e-05,0.000764,0.000299,9.0,60000000.0,5e-07,0.001
0.000311,0.00051,0.000196,12.0,60000000.0,5e-07,0.001
1.87e-05,0.000952,0.000235,10.0,60000000.0,5e-07,0.001
0.0052,0.000809,0.000207,11.0,60000000.0,5e-07,0.001
0.018,1e-05,0.000286,10.0,60000000.0,5e-07,0.001
2.27e-05,0.00077,5.7e-05,10.0,60000000.0,5e-07,0.001
0.000839,0.000293,0.000133,11.0,60000000.0,5e-07,0.001
1.92e-05,0.000417,0.000242,10.5,60000000.0,5e-07,0.001
0.00141,0.000357,0.000223,13.0,60000000.0,5e-07,0.001
2.46e-05,0.000603,0.000155,13.5,60000000.0,5e-07,0.001
0.0121,0.000713,0.000121,12.5,60000000.0,5e-07,0.001
0.0154,0.000342,0.000194,9.5,60000000.0,5e-07,0.001
0.00138,0.00045,0.000218,12.5,60000000.0,5e-07,0.001
0.000111,0.000724,7e-05,11.5,60000000.0,5e-07,0.001
7.54e-06,0.000727,0.0003,11.0,60000000.0,5e-07,0.001
1.96e-06,0.000303,0.000196,9.0,60000000.0,5e-07,0.001
0.00119,0.000487,0.00015,9.5,60000000.0,5e-07,0.001
0.000246,0.000755,9.8e-05,11.0,60000000.0,5e-07,0.001
7.91e-05,0.000667,0.00025,9.0,60000000.0,5e-07,0.001
0.0029,0.000453,0.00029,9.5,60000000.0,5e-07,0.001
0.00746,0.000159,0.000236,13.0,60000000.0,5e-07,0.001
0.000291,0.000414,0.000146,9.0,60000000.0,5e-07,0.001
0.00182,0.000111,0.000115,10.0,60000000.0,5e-07,0.001
0.00243,0.00058,0.000193,14.0,60000000.0,5e-07,0.001
0.00172,0.000642,0.000172,9.5,60000000.0,5e-07,0.001
0.008,0.000927,8e-05,10.5,60000000.0,5e-07,0.001
0.01,0.000303,0.000252,12.0,60000000.0,5e-07,0.001
3.03e-05,0.000748,0.000152,10.0,60000000.0,5e-07,0.001
1.94e-06,0.000649,0.000154,11.5,60000000.0,5e-07,0.001
0.000129,0.000512,0.000129,13.5,60000000.0,5e-07,0.001
0.00873,0.000771,0.000276,9.5,60000000.0,5e-07,0.001
0.000271,0.000497,0.000136,14.0,60000000.0,5e-07,0.001
0.00061,0.0002,0.000193,12.0,60000000.0,5e-07,0.001
1.42e-05,0.000181,0.000142,10.5,60000000.0,5e-07,0.001
2.85e-06,0.000487,0.000226,13.0,60000000.0,5e-07,0.001
0.000341,0.000563,0.000171,13.5,60000000.0,5e-07,0.001
2.3e-05,0.000236,0.000183,11.5,60000000.0,5e-07,0.001
0.00114,0.00079,0.000144,10.0,60000000.0,5e-07,0.001
2.65e-05,0.000992,0.000133,12.0,60000000.0,5e-07,0.001
6.61e-05,0.000519,0.000209,11.5,60000000.0,5e-07,0.001
0.0006,0.000529,6e-05,9.5,60000000.0,5e-07,0.001
6.74e-05,0.000192,0.000213,12.0,60000000.0,5e-07,0.001
0.000402,1.6e-05,0.000127,9.5,60000000.0,5e-07,0.001
0.000407,0.000163,0.000204,9.5,60000000.0,5e-07,0.001
3.39e-06,0.000286,0.00017,10.0,60000000.0,5e-07,0.001
0.00254,0.00099,0.000202,11.5,60000000.0,5e-07,0.001
8.64e-05,5.3e-05,0.000217,14.0,60000000.0,5e-07,0.001
0.000112,0.000573,0.000223,13.5,60000000.0,5e-07,0.001
3.41e-05,0.00018,0.000171,9.5,60000000.0,5e-07,0.001
0.00019,0.000272,0.00012,9.0,60000000.0,5e-07,0.001
0.00015,2.2e-05,0.00015,9.0,60000000.0,5e-07,0.001
2.22e-05,0.000791,0.000176,10.5,60000000.0,5e-07,0.001
3.74e-05,0.000569,0.000236,13.0,60000000.0,5e-07,0.001
2.16e-05,0.000129,0.000216,11.5,60000000.0,5e-07,0.001
0.00109,0.000775,0.000218,13.0,60000000.0,5e-07,0.001
0.00305,0.000835,0.000153,13.0,60000000.0,5e-07,0.001
3.34e-06,2e-06,0.000265,13.0,60000000.0,5e-07,0.001
0.00124,5.7e-05,0.000156,13.5,60000000.0,5e-07,0.001
0.000794,0.000521,0.000251,9.0,60000000.0,5e-07,0.001
2.23e-06,0.000107,0.000112,9.0,60000000.0,5e-07,0.001
0.00579,0.000527,0.00029,9.5,60000000.0,5e-07,0.001
0.00174,0.000611,0.000276,12.0,60000000.0,5e-07,0.001
0.00908,0.000431,0.000228,13.0,60000000.0,5e-07,0.001
0.000186,0.000221,0.000294,10.5,60000000.0,5e-07,0.001
8.08e-06,0.000999,0.000203,12.0,60000000.0,5e-07,0.001
5.97e-05,0.001,0.00015,10.0,60000000.0,5e-07,0.001
7.4e-06,8.1e-05,0.000186,11.0,60000000.0,5e-07,0.001
3.11e-05,0.000296,0.000247,11.5,60000000.0,5e-07,0.001
3.74e-06,0.000611,0.000149,12.5,60000000.0,5e-07,0.001
0.00134,0.000385,0.000213,10.5,60000000.0,5e-07,0.001
2.85e-06,0.000606,0.000285,9.5,60000000.0,5e-07,0.001
0.00011,0.000463,0.00022,9.0,60000000.0,5e-07,0.001
0.03,0.000456,0.0003,13.5,60000000.0,5e-07,0.001
0.000384,0.000791,0.000153,10.5,60000000.0,5e-07,0.001
6.88e-06,0.000697,0.000274,10.5,60000000.0,5e-07,0.001
0.000162,0.000614,0.000129,10.5,60000000.0,5e-07,0.001
0.000261,0.000439,0.000104,11.0,60000000.0,5e-07,0.001
0.00784,0.000945,0.000248,11.5,60000000.0,5e-07,0.001
4.99e-05,0.000996,0.00025,13.0,60000000.0,5e-07,0.001
0.000202,0.000872,0.000101,12.5,60000000.0,5e-07,0.001
0.0044,0.000485,0.000139,9.0,60000000.0,5e-07,0.001
0.000953,0.00048,0.00012,11.5,60000000.0,5e-07,0.001
0.00126,0.000613,0.0002,9.5,60000000.0,5e-07,0.001
0.000189,3.3e-05,0.000189,11.0,60000000.0,5e-07,0.001
0.000461,6.9e-05,0.000231,12.5,60000000.0,5e-07,0.001
0.00511,0.000605,0.000256,12.5,60000000.0,5e-07,0.001
0.0053,0.000334,5.3e-05,12.5,60000000.0,5e-07,0.001
0.0155,0.000664,0.000246,10.5,60000000.0,5e-07,0.001
0.000882,0.000549,0.000111,12.0,60000000.0,5e-07,0.001
3.09e-05,0.00036,0.000195,9.0,60000000.0,5e-07,0.001
0.000178,0.000345,8.9e-05,13.0,60000000.0,5e-07,0.001
0.00158,4.5e-05,7.9e-05,12.5,60000000.0,5e-07,0.001
8.1e-06,0.000804,0.000256,11.5,60000000.0,5e-07,0.001
0.000205,1.9e-05,0.000163,13.5,60000000.0,5e-07,0.001
0.0027,0.000572,0.00027,10.0,60000000.0,5e-07,0.001
5.8e-05,9e-05,5.8e-05,9.0,60000000.0,5e-07,0.001
2.64e-05,0.0004,0.00021,11.0,60000000.0,5e-07,0.001
5.19e-05,0.000598,0.00026,11.5,60000000.0,5e-07,0.001
1.38e-05,0.000532,0.00011,11.5,60000000.0,5e-07,0.001
7.82e-05,0.000478,0.000156,13.0,60000000.0,5e-07,0.001
6.01e-05,0.000706,0.000151,12.5,60000000.0,5e-07,0.001
0.00163,0.000909,0.000205,10.0,60000000.0,5e-07,0.001
3.19e-05,0.000938,0.000101,12.0,60000000.0,5e-07,0.001
6.97e-06,0.000181,0.000139,13.0,60000000.0,5e-07,0.001
0.000116,0.000988,0.000184,9.5,60000000.0,5e-07,0.001
3.31e-06,0.000599,0.000263,10.5,60000000.0,5e-07,0.001
0.0012,4e-06,0.000239,14.0,60000000.0,5e-07,0.001
0.00677,0.000556,0.000214,10.5,60000000.0,5e-07,0.001
0.00563,0.000523,0.000224,9.0,60000000.0,5e-07,0.001
0.000391,0.000912,0.000196,13.0,60000000.0,5e-07,0.001
0.000245,0.000608,0.000123,13.5,60000000.0,5e-07,0.001
0.0114,0.000204,0.000143,10.0,60000000.0,5e-07,0.001
0.00145,0.000461,0.00029,13.0,60000000.0,5e-07,0.001
2.42e-06,0.000417,0.000153,10.5,60000000.0,5e-07,0.001
0.00113,0.000564,0.000113,13.5,60000000.0,5e-07,0.001
8.44e-06,0.000705,0.000212,9.5,60000000.0,5e-07,0.001
1.47e-05,0.000476,9.3e-05,11.0,60000000.0,5e-07,0.001
0.0215,0.000539,0.000271,12.5,60000000.0,5e-07,0.001
8.03e-06,0.00047,0.000254,10.5,60000000.0,5e-07,0.001
3.19e-06,0.000119,0.000101,10.5,60000000.0,5e-07,0.001
1.86e-05,0.000221,0.000295,14.0,60000000.0,5e-07,0.001
0.00061,0.000576,0.000243,13.0,60000000.0,5e-07,0.001
0.00262,0.000628,0.000262,14.0,60000000.0,5e-07,0.001
8.31e-06,0.000454,6.6e-05,10.5,60000000.0,5e-07,0.001
3.09e-05,0.000395,0.000195,12.5,60000000.0,5e-07,0.001
1.71e-06,0.000746,6.8e-05,13.0,60000000.0,5e-07,0.001
7.92e-06,0.000599,5e-05,9.0,60000000.0,5e-07,0.001
0.00101,0.000235,0.000254,10.5,60000000.0,5e-07,0.001
3.92e-06,0.000749,0.000124,9.5,60000000.0,5e-07,0.001
0.000224,0.000694,0.000224,13.0,60000000.0,5e-07,0.001
0.000335,0.000303,0.000266,10.5,60000000.0,5e-07,0.001
